DATE,Air temp C,Relative Humidity (%),Atmospheric Pressure (mb),hour
2022-05-06 09:00:00,10.56,92.14,1009.3,9.0
2022-05-06 10:00:00,10.56,92.14,1008.4,10.0
2022-05-06 11:00:00,10.56,92.14,1007.8,11.0
2022-05-06 12:00:00,10.56,92.14,1008.1,12.0
2022-05-06 13:00:00,11.11,89.13,1007.6,13.0
2022-05-06 14:00:00,10.56,92.14,1007.5,14.0
2022-05-06 15:00:00,11.11,89.13,1007.1,15.0
2022-05-06 16:00:00,11.67,89.18,1007.0,16.0
2022-05-06 17:00:00,11.11,89.13,1007.0,17.0
2022-05-06 18:00:00,10.56,89.09,1006.9,18.0
2022-05-06 19:00:00,10.56,85.48,1007.1,19.0
2022-05-06 20:00:00,10.56,85.48,1007.5,20.0
2022-05-06 21:00:00,10.56,89.09,1007.6,21.0
2022-05-06 22:00:00,10.56,85.48,1008.4,22.0
2022-05-06 23:00:00,11.11,74.35,1008.5,23.0
2022-05-07 00:00:00,11.11,66.0,1008.8,0.0
2022-05-07 01:00:00,10.56,63.12,1009.3,1.0
2022-05-07 02:00:00,11.67,54.21,1009.7,2.0
2022-05-07 03:00:00,11.67,54.21,1010.3,3.0
2022-05-07 04:00:00,11.67,54.21,1010.7,4.0
2022-05-07 05:00:00,12.22,52.45,1010.8,5.0
2022-05-07 06:00:00,11.67,52.11,1011.3,6.0
2022-05-07 07:00:00,11.67,50.28,1011.6,7.0
2022-05-07 08:00:00,10.56,54.13,1011.7,8.0
2022-05-07 09:00:00,11.11,46.25,1012.2,9.0
2022-05-07 10:00:00,10.0,52.06,1012.9,10.0
2022-05-07 11:00:00,8.89,53.67,1013.7,11.0
2022-05-07 12:00:00,10.56,44.09,1014.3,12.0
2022-05-07 13:00:00,12.22,41.11,1014.6,13.0
2022-05-07 14:00:00,13.89,38.54,1015.2,14.0
2022-05-07 15:00:00,15.0,38.87,1015.2,15.0
2022-05-07 16:00:00,15.0,33.08,1015.0,16.0
2022-05-07 17:00:00,17.22,31.12,1015.3,17.0
2022-05-07 18:00:00,17.78,30.05,1015.4,18.0
2022-05-07 19:00:00,18.33,27.85,1015.0,19.0
2022-05-07 20:00:00,17.78,27.71,1015.1,20.0
2022-05-07 21:00:00,18.33,25.68,1014.2,21.0
2022-05-07 22:00:00,18.33,25.68,1014.2,22.0
2022-05-07 23:00:00,17.22,26.45,1014.4,23.0
2022-05-08 00:00:00,16.11,27.24,1014.7,0.0
2022-05-08 01:00:00,12.78,35.21,1015.0,1.0
2022-05-08 02:00:00,11.11,40.78,1015.5,2.0
2022-05-08 03:00:00,10.56,42.16,1015.5,3.0
2022-05-08 04:00:00,10.56,42.16,1015.2,4.0
2022-05-08 05:00:00,10.0,47.64,1014.9,5.0
2022-05-08 06:00:00,9.44,51.89,1015.7,6.0
2022-05-08 07:00:00,9.44,56.23,1015.4,7.0
2022-05-08 08:00:00,7.78,65.52,1015.3,8.0
2022-05-08 09:00:00,10.56,56.1,1015.9,9.0
2022-05-08 10:00:00,9.44,58.75,1016.4,10.0
2022-05-08 11:00:00,9.44,60.88,1016.7,11.0
2022-05-08 12:00:00,10.56,44.09,1016.5,12.0
2022-05-08 13:00:00,12.22,37.89,1017.0,13.0
2022-05-08 14:00:00,14.44,42.24,1015.5,14.0
2022-05-08 15:00:00,16.11,44.1,1015.4,15.0
2022-05-08 16:00:00,18.33,41.55,1015.7,16.0
2022-05-08 17:00:00,18.89,39.99,1015.8,17.0
2022-05-08 18:00:00,19.44,41.87,1015.5,18.0
2022-05-08 19:00:00,20.0,38.94,1015.2,19.0
2022-05-08 20:00:00,18.89,43.2,1012.5,20.0
2022-05-08 21:00:00,20.0,42.04,1012.5,21.0
2022-05-08 22:00:00,20.0,40.31,1012.6,22.0
2022-05-08 23:00:00,20.0,40.31,1011.8,23.0
2022-05-09 00:00:00,19.44,40.45,1012.0,0.0
2022-05-09 01:00:00,18.89,43.2,1012.1,1.0
2022-05-09 02:00:00,18.33,44.88,1011.9,2.0
2022-05-09 03:00:00,17.78,44.74,1012.7,3.0
2022-05-09 04:00:00,17.22,46.34,1013.0,4.0
2022-05-09 05:00:00,16.67,45.84,1013.0,5.0
2022-05-09 06:00:00,16.11,45.67,1013.4,6.0
2022-05-09 07:00:00,15.56,47.15,1013.4,7.0
2022-05-09 08:00:00,15.56,47.15,1013.7,8.0
2022-05-09 09:00:00,15.0,51.18,1013.6,9.0
2022-05-09 10:00:00,15.0,51.18,1013.4,10.0
2022-05-09 11:00:00,14.44,55.55,1013.4,11.0
2022-05-09 12:00:00,14.44,59.98,1013.6,12.0
2022-05-09 13:00:00,17.78,51.93,1013.6,13.0
2022-05-09 14:00:00,19.44,50.62,1013.2,14.0
2022-05-09 15:00:00,20.56,50.56,1013.1,15.0
2022-05-09 16:00:00,22.22,49.33,1012.0,16.0
2022-05-09 17:00:00,23.89,47.99,1011.2,17.0
2022-05-09 18:00:00,26.11,43.59,1010.6,18.0
2022-05-09 19:00:00,27.78,40.83,1009.8,19.0
2022-05-09 20:00:00,28.33,42.63,1009.4,20.0
2022-05-09 21:00:00,28.89,41.14,1008.9,21.0
2022-05-09 22:00:00,28.89,41.14,1009.3,22.0
2022-05-09 23:00:00,28.89,41.14,1009.2,23.0
2022-05-10 00:00:00,28.33,41.27,1009.3,0.0
2022-05-10 01:00:00,27.22,43.9,1010.1,1.0
2022-05-10 02:00:00,26.11,46.87,1010.6,2.0
2022-05-10 03:00:00,25.0,51.72,1010.7,3.0
2022-05-10 04:00:00,24.44,55.8,1011.3,4.0
2022-05-10 05:00:00,23.89,57.5,1012.3,5.0
2022-05-10 06:00:00,23.33,62.05,1013.9,6.0
2022-05-10 07:00:00,22.78,63.96,1013.8,7.0
2022-05-10 08:00:00,22.22,68.31,1013.8,8.0
2022-05-10 09:00:00,21.67,68.21,1014.1,9.0
2022-05-10 10:00:00,21.67,68.21,1014.1,10.0
2022-05-10 11:00:00,21.67,70.42,1014.4,11.0
2022-05-10 12:00:00,21.67,73.22,1015.5,12.0
2022-05-10 13:00:00,22.78,68.66,1015.7,13.0
2022-05-10 14:00:00,23.89,68.64,1016.2,14.0
2022-05-10 15:00:00,25.0,66.27,1016.4,15.0
2022-05-10 16:00:00,26.67,62.17,1016.5,16.0
2022-05-10 17:00:00,28.33,58.55,1016.1,17.0
2022-05-10 18:00:00,30.0,55.04,1015.8,18.0
2022-05-10 19:00:00,31.11,53.64,1015.2,19.0
2022-05-10 20:00:00,31.67,51.8,1014.9,20.0
2022-05-10 21:00:00,32.22,48.49,1014.6,21.0
2022-05-10 22:00:00,33.33,43.99,1014.5,22.0
2022-05-10 23:00:00,32.78,45.24,1014.5,23.0
2022-05-11 00:00:00,32.22,46.68,1014.5,0.0
2022-05-11 01:00:00,31.67,48.03,1015.4,1.0
2022-05-11 02:00:00,30.56,53.15,1015.7,2.0
2022-05-11 03:00:00,29.44,57.02,1016.3,3.0
2022-05-11 04:00:00,28.89,58.69,1016.6,4.0
2022-05-11 05:00:00,28.33,63.16,1017.1,5.0
2022-05-11 06:00:00,27.78,65.03,1017.0,6.0
2022-05-11 07:00:00,26.67,69.18,1016.9,7.0
2022-05-11 08:00:00,26.11,71.72,1017.2,8.0
2022-05-11 09:00:00,25.56,73.88,1017.5,9.0
2022-05-11 10:00:00,25.0,76.62,1018.0,10.0
2022-05-11 11:00:00,25.0,73.78,1018.4,11.0
2022-05-11 12:00:00,25.0,76.62,1018.6,12.0
2022-05-11 13:00:00,26.11,71.72,1019.4,13.0
2022-05-11 14:00:00,27.78,67.06,1019.3,14.0
2022-05-11 15:00:00,29.44,63.4,1018.7,15.0
2022-05-11 16:00:00,31.11,57.43,1018.8,16.0
2022-05-11 17:00:00,32.22,55.58,1018.7,17.0
2022-05-11 18:00:00,32.22,55.58,1018.4,18.0
2022-05-11 19:00:00,32.78,52.25,1018.1,19.0
2022-05-11 20:00:00,32.22,53.91,1017.8,20.0
2022-05-11 21:00:00,32.22,51.93,1017.5,21.0
2022-05-11 22:00:00,32.78,48.8,1017.4,22.0
2022-05-11 23:00:00,30.56,55.19,1017.4,23.0
2022-05-12 00:00:00,25.56,63.9,1017.5,0.0
2022-05-12 01:00:00,25.56,63.9,1017.6,1.0
2022-05-12 02:00:00,26.11,60.11,1016.5,2.0
2022-05-12 03:00:00,27.22,60.37,1016.7,3.0
2022-05-12 04:00:00,27.78,60.28,1017.1,4.0
2022-05-12 05:00:00,28.33,58.55,1017.7,5.0
2022-05-12 06:00:00,27.78,60.28,1018.2,6.0
2022-05-12 07:00:00,26.67,64.14,1017.9,7.0
2022-05-12 08:00:00,26.67,62.17,1017.3,8.0
2022-05-12 09:00:00,26.11,64.45,1016.9,9.0
2022-05-12 10:00:00,25.0,68.85,1017.5,10.0
2022-05-12 11:00:00,24.44,71.41,1017.9,11.0
2022-05-12 12:00:00,25.0,66.27,1018.3,12.0
2022-05-12 13:00:00,26.67,59.83,1018.3,13.0
2022-05-12 14:00:00,28.89,49.32,1018.2,14.0
2022-05-12 15:00:00,30.0,44.81,1017.8,15.0
2022-05-12 16:00:00,31.11,42.05,1017.7,16.0
2022-05-12 17:00:00,32.78,38.26,1017.5,17.0
2022-05-12 18:00:00,32.78,38.26,1016.5,18.0
2022-05-12 19:00:00,33.33,34.65,1016.0,19.0
2022-05-12 20:00:00,33.89,30.95,1015.4,20.0
2022-05-12 21:00:00,34.44,29.14,1014.7,21.0
2022-05-12 22:00:00,34.44,26.13,1014.2,22.0
2022-05-12 23:00:00,33.89,23.18,1013.7,23.0
2022-05-13 00:00:00,32.78,21.97,1013.5,0.0
2022-05-13 01:00:00,31.11,20.11,1013.8,1.0
2022-05-13 02:00:00,30.0,20.54,1013.7,2.0
2022-05-13 03:00:00,28.89,23.66,1014.2,3.0
2022-05-13 04:00:00,27.78,24.38,1014.3,4.0
2022-05-13 05:00:00,26.67,26.85,1014.2,5.0
2022-05-13 06:00:00,26.11,29.04,1014.2,6.0
2022-05-13 07:00:00,24.44,34.58,1014.2,7.0
2022-05-13 08:00:00,23.89,35.64,1013.9,8.0
2022-05-13 09:00:00,22.78,39.43,1014.2,9.0
2022-05-13 10:00:00,22.22,40.79,1014.2,10.0
2022-05-13 11:00:00,22.22,42.51,1014.1,11.0
2022-05-13 12:00:00,22.78,44.29,1014.6,12.0
2022-05-13 13:00:00,24.44,43.28,1014.9,13.0
2022-05-13 14:00:00,26.67,39.23,1014.4,14.0
2022-05-13 15:00:00,28.33,35.81,1014.5,15.0
2022-05-13 16:00:00,29.44,34.7,1014.8,16.0
2022-05-13 17:00:00,30.56,31.3,1014.5,17.0
2022-05-13 18:00:00,31.67,28.21,1013.6,18.0
2022-05-13 19:00:00,32.78,25.7,1012.6,19.0
2022-05-13 20:00:00,33.33,20.65,1011.9,20.0
2022-05-13 21:00:00,33.89,17.8,1010.8,21.0
2022-05-13 22:00:00,33.33,18.42,1010.4,22.0
2022-05-13 23:00:00,33.33,21.36,1010.1,23.0
2022-05-14 00:00:00,32.22,21.91,1008.6,0.0
2022-05-14 01:00:00,31.11,25.17,1009.8,1.0
2022-05-14 02:00:00,30.0,31.13,1011.0,2.0
2022-05-14 03:00:00,29.44,33.57,1011.4,3.0
2022-05-14 04:00:00,26.67,39.23,1012.1,4.0
2022-05-14 05:00:00,25.56,44.9,1012.2,5.0
2022-05-14 06:00:00,24.44,48.3,1011.7,6.0
2022-05-14 07:00:00,23.33,53.36,1011.2,7.0
2022-05-14 08:00:00,23.33,53.36,1010.9,8.0
2022-05-14 09:00:00,21.11,63.37,1011.3,9.0
2022-05-14 10:00:00,21.11,63.37,1011.6,10.0
2022-05-14 11:00:00,21.11,63.37,1011.8,11.0
2022-05-14 12:00:00,22.22,63.61,1012.4,12.0
2022-05-14 13:00:00,25.0,53.8,1012.1,13.0
2022-05-14 14:00:00,26.11,50.36,1012.4,14.0
2022-05-14 15:00:00,25.56,53.95,1012.6,15.0
2022-05-14 16:00:00,26.67,45.21,1012.7,16.0
2022-05-14 17:00:00,27.22,43.9,1012.6,17.0
2022-05-14 18:00:00,27.78,40.83,1012.4,18.0
2022-05-14 19:00:00,27.78,39.52,1012.0,19.0
2022-05-14 20:00:00,28.33,39.66,1011.2,20.0
2022-05-14 21:00:00,28.89,38.28,1010.6,21.0
2022-05-14 22:00:00,28.89,37.05,1010.5,22.0
2022-05-14 23:00:00,28.89,35.72,1010.3,23.0
2022-05-15 00:00:00,26.11,43.59,1010.5,0.0
2022-05-15 01:00:00,24.44,48.3,1011.0,1.0
2022-05-15 02:00:00,23.89,49.78,1011.6,2.0
2022-05-15 03:00:00,23.33,49.79,1012.1,3.0
2022-05-15 04:00:00,22.78,51.33,1011.9,4.0
2022-05-15 05:00:00,22.78,49.66,1011.8,5.0
2022-05-15 06:00:00,21.67,52.96,1011.2,6.0
2022-05-15 07:00:00,20.56,58.6,1010.7,7.0
2022-05-15 08:00:00,20.56,60.78,1010.6,8.0
2022-05-15 09:00:00,20.56,62.8,1010.7,9.0
2022-05-15 10:00:00,21.11,60.89,1010.9,10.0
2022-05-15 11:00:00,21.11,63.37,1011.6,11.0
2022-05-15 12:00:00,21.67,61.04,1012.1,12.0
2022-05-15 13:00:00,22.78,53.23,1012.7,13.0
2022-05-15 14:00:00,23.33,46.27,1012.6,14.0
2022-05-15 15:00:00,23.89,39.75,1012.0,15.0
2022-05-15 16:00:00,26.11,33.66,1012.5,16.0
2022-05-15 17:00:00,24.44,34.58,1012.2,17.0
2022-05-15 18:00:00,24.44,34.58,1012.3,18.0
2022-05-15 19:00:00,22.78,39.43,1012.0,19.0
2022-05-15 20:00:00,21.67,43.83,1012.4,20.0
2022-05-15 21:00:00,22.22,45.81,1011.5,21.0
2022-05-15 22:00:00,22.22,42.51,1010.5,22.0
2022-05-15 23:00:00,20.56,48.53,1010.7,23.0
2022-05-16 00:00:00,20.0,46.76,1010.8,0.0
2022-05-16 01:00:00,18.89,54.01,1011.4,1.0
2022-05-16 02:00:00,17.22,70.07,1011.2,2.0
2022-05-16 03:00:00,16.67,72.33,1011.4,3.0
2022-05-16 04:00:00,16.11,75.2,1011.3,4.0
2022-05-16 05:00:00,15.56,74.57,1011.2,5.0
2022-05-16 06:00:00,15.0,77.55,1011.3,6.0
2022-05-16 07:00:00,14.44,78.03,1010.6,7.0
2022-05-16 08:00:00,13.89,80.6,1010.2,8.0
2022-05-16 09:00:00,14.44,74.91,1010.1,9.0
2022-05-16 10:00:00,13.89,77.38,1009.9,10.0
2022-05-16 11:00:00,13.89,74.27,1010.2,11.0
2022-05-16 12:00:00,14.44,74.91,1010.8,12.0
2022-05-16 13:00:00,17.78,57.91,1010.7,13.0
2022-05-16 14:00:00,20.56,45.02,1010.9,14.0
2022-05-16 15:00:00,22.78,38.11,1010.9,15.0
2022-05-16 16:00:00,23.89,33.16,1011.0,16.0
2022-05-16 17:00:00,25.0,29.74,1010.7,17.0
2022-05-16 18:00:00,25.0,26.38,1010.5,18.0
2022-05-16 19:00:00,25.56,22.71,1010.3,19.0
2022-05-16 20:00:00,25.56,23.53,1010.1,20.0
2022-05-16 21:00:00,25.56,25.44,1009.6,21.0
2022-05-16 22:00:00,26.11,23.85,1009.3,22.0
2022-05-16 23:00:00,26.11,24.7,1009.3,23.0
2022-05-17 00:00:00,25.0,25.47,1009.3,0.0
2022-05-17 01:00:00,23.89,26.08,1009.7,1.0
2022-05-17 02:00:00,22.22,30.12,1010.0,2.0
2022-05-17 03:00:00,21.11,32.24,1010.7,3.0
2022-05-17 04:00:00,20.0,34.53,1010.8,4.0
2022-05-17 05:00:00,20.0,34.53,1011.4,5.0
2022-05-17 06:00:00,18.89,34.21,1011.6,6.0
2022-05-17 07:00:00,18.33,35.54,1012.2,7.0
2022-05-17 08:00:00,15.0,49.04,1013.2,8.0
2022-05-17 09:00:00,13.89,54.99,1014.0,9.0
2022-05-17 10:00:00,13.33,57.23,1014.5,10.0
2022-05-17 11:00:00,12.78,56.66,1015.2,11.0
2022-05-17 12:00:00,13.33,54.83,1015.9,12.0
2022-05-17 13:00:00,14.44,45.54,1016.8,13.0
2022-05-17 14:00:00,16.11,40.77,1017.4,14.0
2022-05-17 15:00:00,16.67,36.37,1018.2,15.0
2022-05-17 16:00:00,17.78,35.26,1018.6,16.0
2022-05-17 17:00:00,18.33,32.97,1018.0,17.0
2022-05-17 18:00:00,18.89,34.21,1017.9,18.0
2022-05-17 19:00:00,19.44,33.16,1017.6,19.0
2022-05-17 20:00:00,17.22,36.52,1017.9,20.0
2022-05-17 21:00:00,16.67,39.21,1017.8,21.0
2022-05-17 22:00:00,15.0,42.08,1017.5,22.0
2022-05-17 23:00:00,13.89,50.88,1016.9,23.0
2022-05-18 00:00:00,14.44,51.02,1016.8,0.0
2022-05-18 01:00:00,15.0,45.36,1016.3,1.0
2022-05-18 02:00:00,14.44,53.24,1016.8,2.0
2022-05-18 03:00:00,14.44,53.24,1016.7,3.0
2022-05-18 04:00:00,14.44,51.02,1016.1,4.0
2022-05-18 05:00:00,14.44,53.24,1015.9,5.0
2022-05-18 06:00:00,15.0,53.4,1014.7,6.0
2022-05-18 07:00:00,15.56,53.15,1014.1,7.0
2022-05-18 08:00:00,15.0,59.67,1014.1,8.0
2022-05-18 09:00:00,14.44,64.47,1013.5,9.0
2022-05-18 10:00:00,15.0,53.4,1013.4,10.0
2022-05-18 11:00:00,15.56,49.21,1013.0,11.0
2022-05-18 12:00:00,13.33,71.69,1012.3,12.0
2022-05-18 13:00:00,13.33,74.72,1011.8,13.0
2022-05-18 14:00:00,13.89,71.81,1011.7,14.0
2022-05-18 15:00:00,13.33,83.88,1011.3,15.0
2022-05-18 16:00:00,13.89,83.33,1010.5,16.0
2022-05-18 17:00:00,15.0,83.46,1009.7,17.0
2022-05-18 18:00:00,15.0,86.56,1008.6,18.0
2022-05-18 19:00:00,15.0,83.46,1008.0,19.0
2022-05-18 20:00:00,16.11,80.61,1007.7,20.0
2022-05-18 21:00:00,17.22,77.61,1006.9,21.0
2022-05-18 22:00:00,17.78,74.93,1006.8,22.0
2022-05-18 23:00:00,17.78,72.52,1006.8,23.0
2022-05-19 00:00:00,17.22,72.42,1006.5,0.0
2022-05-19 01:00:00,16.11,75.2,1007.0,1.0
2022-05-19 02:00:00,16.11,77.72,1007.7,2.0
2022-05-19 03:00:00,16.11,77.72,1008.0,3.0
2022-05-19 04:00:00,15.56,80.25,1007.8,4.0
2022-05-19 05:00:00,15.56,77.65,1007.3,5.0
2022-05-19 06:00:00,14.44,84.0,1006.7,6.0
2022-05-19 07:00:00,13.89,86.77,1006.6,7.0
2022-05-19 08:00:00,13.89,86.77,1006.7,8.0
2022-05-19 09:00:00,14.44,86.82,1007.1,9.0
2022-05-19 10:00:00,14.44,86.82,1006.5,10.0
2022-05-19 11:00:00,15.0,83.46,1006.0,11.0
2022-05-19 12:00:00,15.0,86.56,1005.8,12.0
2022-05-19 13:00:00,17.22,80.76,1005.5,13.0
2022-05-19 14:00:00,18.89,78.14,1005.7,14.0
2022-05-19 15:00:00,21.11,70.81,1005.0,15.0
2022-05-19 16:00:00,24.44,59.92,1004.2,16.0
2022-05-19 17:00:00,25.56,57.92,1003.5,17.0
2022-05-19 18:00:00,27.22,54.36,1002.9,18.0
2022-05-19 19:00:00,28.89,39.83,1001.8,19.0
2022-05-19 20:00:00,29.44,34.7,1001.1,20.0
2022-05-19 21:00:00,30.56,32.34,1000.0,21.0
2022-05-19 22:00:00,30.56,30.05,998.8,22.0
2022-05-19 23:00:00,30.56,29.07,997.8,23.0
2022-05-20 00:00:00,30.56,29.07,997.3,0.0
2022-05-20 01:00:00,28.89,41.14,997.3,1.0
2022-05-20 02:00:00,26.67,54.23,997.1,2.0
2022-05-20 03:00:00,25.56,46.4,997.3,3.0
2022-05-20 04:00:00,23.89,57.5,996.8,4.0
2022-05-20 05:00:00,22.78,61.5,995.6,5.0
2022-05-20 06:00:00,21.67,65.58,996.2,6.0
2022-05-20 07:00:00,21.11,70.81,996.5,7.0
2022-05-20 08:00:00,20.0,75.84,996.7,8.0
